"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
406,95.5,95.5,4.5,"Hasle bei Burgdorf BE","Hasle bei Burgdorf (BE)","Hasle bei Burgdorf BE",,"Les ayant droit de Hasle bei Burgdorf ont tranché: le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation va passer de deux à quatre et les règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques doivent être unifiées. Les citoyens ont dit oui à 95,5 pour cent à la proposition principale du Conseil d'Etat bernois. Ils acceptent aussi le projet alternatif, limité aux cigarettes électroniques, avec 63,3 pour cent de oui, mais tranchent en dernier en faveur du projet principal avec 89.89362 pour cent de oui.",
407,49.4,49.4,50.6,"Heimiswil BE","Heimiswil (BE)","Heimiswil BE",,"C'est oui à 78,9 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Heimiswil. C'est non par contre à 50,6 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
407,49.4,49.4,50.6,"Heimiswil BE","Heimiswil (BE)","Heimiswil BE",,"C'est oui à 78,9 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Heimiswil. C'est non par contre à 50,6 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
407,49.4,49.4,50.6,"Heimiswil BE","Heimiswil (BE)","Heimiswil BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Heimiswil. Ils refusent avec 50,6 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (74,9 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
407,49.4,49.4,50.6,"Heimiswil BE","Heimiswil (BE)","Heimiswil BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Heimiswil. Ils refusent avec 50,6 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (74,9 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
407,26.2,26.2,73.8,"Hellsau BE","Hellsau (BE)","Hellsau BE",,"C'est oui à 78,9 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Hellsau. C'est non par contre à 73,8 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
407,26.2,26.2,73.8,"Hellsau BE","Hellsau (BE)","Hellsau BE",,"C'est oui à 78,9 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Hellsau. C'est non par contre à 73,8 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
407,26.2,26.2,73.8,"Hellsau BE","Hellsau (BE)","Hellsau BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Hellsau. Ils refusent avec 73,8 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (74,9 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
407,26.2,26.2,73.8,"Hellsau BE","Hellsau (BE)","Hellsau BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Hellsau. Ils refusent avec 73,8 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (74,9 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
409,85.1,85.1,14.9,"Hindelbank BE","Hindelbank (BE)","Hindelbank BE",,"C'est oui à 85,1 pour cent à à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Hindelbank. C'est non par contre à 12,3 au projet alternatif se concentrant uniquement sur l'uniformisation des règles dans le commerce de cigarettes.",
410,69.9,69.9,30.1,"Höchstetten BE","Höchstetten (BE)","Höchstetten BE",,"Les citoyens de Höchstetten disent oui à 69,9 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
411,70.7,70.7,29.3,"Kernenried BE","Kernenried (BE)","Kernenried BE",,"Oui à 70,7 pour cent à l'augmentation de deux à quatre du nombre d'ouvertures dominicales des magasins et à l'interdiction de la remise et à l'uniformisation des règles encadrant le commerce des cigarettes életroniques et classiques. Oui également avec 52,6 pour cent de oui au projet alternatif se limitant au deuxième point mais les citoyens de Kernenried ont marqué leur préférence pour le projet principal avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
412,22.6,22.6,77.4,"Kirchberg BE","Kirchberg (BE)","Kirchberg BE",,"Les citoyens de Kirchberg (BE) acceptent avec 71,3 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 77,4 pour cent).",
413,54.7,54.7,45.3,"Koppigen BE","Koppigen (BE)","Koppigen BE",,"C'est oui à 54,7 pour cent à à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Koppigen. C'est non par contre à 14,4 au projet alternatif se concentrant uniquement sur l'uniformisation des règles dans le commerce de cigarettes.",
414,19.6,19.6,80.4,"Krauchthal BE","Krauchthal (BE)","Krauchthal BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Krauchthal. Ils refusent avec 80,4 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (87,3 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
415,24.5,24.5,75.5,"Lyssach BE","Lyssach (BE)","Lyssach BE","z","Les citoyens de Lyssach disent oui à 58,1 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 75,5 pour cent).",
416,56,56,44,"Mötschwil BE","Mötschwil (BE)","Mötschwil BE",,"Les citoyens de Mötschwil acceptent avec 56 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (62,6 pour cent de non).",
418,96.7,96.7,3.3,"Oberburg BE","Oberburg (BE)","Oberburg BE",,"Les citoyens d'Oberburg disent oui à 96,7 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
420,21.7,21.7,78.3,"Rüdtligen-Alchenflüh BE","Rüdtligen-Alchenflüh (BE)","Rüdtligen-Alchenflüh BE",,"Les citoyens de Rüdtligen-Alchenflüh acceptent avec 65,4 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 78,3 pour cent).",
421,45.5,45.5,54.5,"Rumendingen BE","Rumendingen (BE)","Rumendingen BE",,"Les citoyens de Rumendingen acceptent avec 83,2 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 54,5 pour cent).",
421,45.5,45.5,54.5,"Rumendingen BE","Rumendingen (BE)","Rumendingen BE",,"Les citoyens de Rumendingen acceptent avec 83,2 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 54,5 pour cent).",
421,45.5,45.5,54.5,"Rumendingen BE","Rumendingen (BE)","Rumendingen BE",,"Les citoyens de Rumendingen acceptent avec 68,6 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 54,5 pour cent).",
421,45.5,45.5,54.5,"Rumendingen BE","Rumendingen (BE)","Rumendingen BE",,"Les citoyens de Rumendingen acceptent avec 68,6 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 54,5 pour cent).",
421,44.6,44.6,55.4,"Rüti bei Lyssach BE","Rüti bei Lyssach (BE)","Rüti bei Lyssach BE",,"Les citoyens de Rüti bei Lyssach acceptent avec 83,2 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 55,4 pour cent).",
421,44.6,44.6,55.4,"Rüti bei Lyssach BE","Rüti bei Lyssach (BE)","Rüti bei Lyssach BE",,"Les citoyens de Rüti bei Lyssach acceptent avec 83,2 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 55,4 pour cent).",
421,44.6,44.6,55.4,"Rüti bei Lyssach BE","Rüti bei Lyssach (BE)","Rüti bei Lyssach BE",,"Les citoyens de Rüti bei Lyssach acceptent avec 68,6 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 55,4 pour cent).",
421,44.6,44.6,55.4,"Rüti bei Lyssach BE","Rüti bei Lyssach (BE)","Rüti bei Lyssach BE",,"Les citoyens de Rüti bei Lyssach acceptent avec 68,6 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 55,4 pour cent).",
423,50.2,50.2,49.8,"Willadingen BE","Willadingen (BE)","Willadingen BE",,"Oui à 73,7 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (50,2 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants de Willadingen ont opté pour la première solution avec 63.25989 pour cent de oui.",
424,32.6,32.6,67.4,"Wynigen BE","Wynigen (BE)","Wynigen BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Wynigen. Ils refusent avec 67,4 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (72,9 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
431,43.2,43.2,56.8,"Corgémont BE","Corgémont (BE)","Corgémont BE",,"C'est oui à 93,3 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Corgémont. C'est non par contre à 56,8 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
432,59.7,59.7,40.3,"Cormoret BE","Cormoret (BE)","Cormoret BE",,"Les citoyens de Cormoret ont tranché en faveur du projet alternatif (52.6192 pour cent de oui) se focalisant uniquement sur l'uniformisation des règles encadrant le commerce des cigarettes électroniques et de cigarettes classiques.Ils ont préféré ce projet avec 55,6 pour cent de oui. Ils ont cependant également approuvé (59,7 pour cent de oui) le projet principal du Conseil d'Etat bernois, qui proposait également de permettre aux magasins d'ouvrir jusqu'à quatre dimanches par an sans demander d'autorisation.",
433,80,80,20,"Cortébert BE","Cortébert (BE)","Cortébert BE",,"Oui à 80 pour cent à l'augmentation de deux à quatre du nombre d'ouvertures dominicales des magasins et à l'interdiction de la remise et à l'uniformisation des règles encadrant le commerce des cigarettes életroniques et classiques. Oui également avec 70,1 pour cent de oui au projet alternatif se limitant au deuxième point mais les citoyens de Cortébert ont marqué leur préférence pour le projet principal avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
434,37.9,37.9,62.1,"Courtelary BE","Courtelary (BE)","Courtelary BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Courtelary. Ils refusent avec 62,1 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (56,6 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
435,57.7,57.7,42.3,"La Ferrière BE","La Ferrière (BE)","La Ferrière BE",,"Les citoyens de La Ferrière disent oui à 57,7 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
437,29.3,29.3,70.7,"Mont-Tramelan BE","Mont-Tramelan (BE)","Mont-Tramelan BE",,"Non à 70,7 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 57,2 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Mont-Tramelan ont refusé les deux projets.",
438,52.8,52.8,47.2,"Orvin BE","Orvin (BE)","Orvin BE",,"Oui à 50,5 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (52,8 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants d'Orvin ont opté pour la première solution avec 53.6283 pour cent de oui.",
441,40.4,40.4,59.6,"Renan BE","Renan (BE)","Renan BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Renan (BE). Ils refusent avec 59,6 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (70,4 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
442,43.6,43.6,56.4,"Romont BE","Romont (BE)","Romont BE",,"Non à 56,4 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 67,4 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Romont (BE) ont refusé les deux projets.",
443,70.4,70.4,29.6,"St. Immer BE","Saint-Imier (BE)","St. Immer BE",,"Les citoyens de Saint-Imier ont tranché en faveur du projet alternatif (53.07312 pour cent de oui) se focalisant uniquement sur l'uniformisation des règles encadrant le commerce des cigarettes électroniques et de cigarettes classiques.Ils ont préféré ce projet avec 84,9 pour cent de oui. Ils ont cependant également approuvé (70,4 pour cent de oui) le projet principal du Conseil d'Etat bernois, qui proposait également de permettre aux magasins d'ouvrir jusqu'à quatre dimanches par an sans demander d'autorisation.",
444,84.9,84.9,15.1,"Sonceboz-Sombeval BE","Sonceboz-Sombeval (BE)","Sonceboz-Sombeval BE",,"Les citoyens de Sonceboz-Sombeval disent oui à 84,9 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
445,57,57,43,"Sonvilier BE","Sonvilier (BE)","Sonvilier BE",,"Oui à 57 pour cent à l'augmentation de deux à quatre du nombre d'ouvertures dominicales des magasins et à l'interdiction de la remise et à l'uniformisation des règles encadrant le commerce des cigarettes életroniques et classiques. Oui également avec 87,9 pour cent de oui au projet alternatif se limitant au deuxième point mais les citoyens de Sonvilier ont marqué leur préférence pour le projet principal avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
446,71.2,71.2,28.8,"Tramelan BE","Tramelan (BE)","Tramelan BE",,"Oui à 64,3 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (71,2 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants de Tramelan ont opté pour la première solution avec 58.69991 pour cent de oui.",
448,26.9,26.9,73.1,"Villeret BE","Villeret (BE)","Villeret BE",,"Les citoyens de Villeret acceptent avec 67,5 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 73,1 pour cent).",
449,18,18,82,"Sauge BE","Sauge (BE)","Sauge BE",,"C'est oui à 62 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Sauge. C'est non par contre à 82 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
450,41.5,41.5,58.5,"Péry-La Heutte BE","Péry-La Heutte (BE)","Péry-La Heutte BE","z","Les citoyens de Péry-La Heutte disent oui à 50,5 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 58,5 pour cent).",
491,63.5,63.5,36.5,"Brüttelen BE","Brüttelen (BE)","Brüttelen BE",,"Les citoyens de Brüttelen disent oui à 63,5 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
492,24.1,24.1,75.9,"Erlach BE","Cerlier (BE)","Erlach BE",,"Non à 75,9 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 59,1 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Cerlier ont refusé les deux projets.",
493,85.5,85.5,14.5,"Finsterhennen BE","Finsterhennen (BE)","Finsterhennen BE",,"Les citoyens de Finsterhennen acceptent avec 85,5 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (53,3 pour cent de non).",
494,32.8,32.8,67.2,"Gals BE","Gals (BE)","Gals BE",,"Non à 67,2 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 77,1 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Gals ont refusé les deux projets.",
495,57.9,57.9,42.1,"Gampelen BE","Champion (Gampelen) (BE)","Gampelen BE",,"Les citoyens de Champion (Gampelen) disent oui à 57,9 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
496,51.5,51.5,48.5,"Ins BE","Anet (BE)","Ins BE",,"Les citoyens d'Anet souhaitent augmenter de deux à quatre le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation. Ils sont 51,5 pour cent à accepter le projet principal du Conseil d'Etat bernois, qui souhaite uniformiser les règles encadrant le commerce de cigarettes électroniques et cigarettes classiques. Les ayants droit d'Anet ont aussi accepté le projet alternatif, qui ne concerne que les cigarettes électroniques, avec 69,3 pour cent de oui mais donnent cependant leur préférence au projet prinicpal, avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
497,70.7,70.7,29.3,"Lüscherz BE","Lüscherz (BE)","Lüscherz BE",,"Les ayant droit de Lüscherz ont tranché: le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation va passer de deux à quatre et les règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques doivent être unifiées. Les citoyens ont dit oui à 70,7 pour cent à la proposition principale du Conseil d'Etat bernois. Ils acceptent aussi le projet alternatif, limité aux cigarettes électroniques, avec 63,7 pour cent de oui, mais tranchent en dernier en faveur du projet principal avec 78.08114 pour cent de oui.",
498,76,76,24,"Müntschemier BE","Müntschemier (BE)","Müntschemier BE",,"Les citoyens de Müntschemier souhaitent augmenter de deux à quatre le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation. Ils sont 76 pour cent à accepter le projet principal du Conseil d'Etat bernois, qui souhaite uniformiser les règles encadrant le commerce de cigarettes électroniques et cigarettes classiques. Les ayants droit de Müntschemier ont aussi accepté le projet alternatif, qui ne concerne que les cigarettes électroniques, avec 66,9 pour cent de oui mais donnent cependant leur préférence au projet prinicpal, avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
499,60.3,60.3,39.7,"Siselen BE","Siselen (BE)","Siselen BE",,"C'est oui à 60,3 pour cent à à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Siselen. C'est non par contre à 32,5 au projet alternatif se concentrant uniquement sur l'uniformisation des règles dans le commerce de cigarettes.",
500,59.6,59.6,40.4,"Treiten BE","Treiten (BE)","Treiten BE",,"Les ayant droit de Treiten ont tranché: le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation va passer de deux à quatre et les règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques doivent être unifiées. Les citoyens ont dit oui à 59,6 pour cent à la proposition principale du Conseil d'Etat bernois. Ils acceptent aussi le projet alternatif, limité aux cigarettes électroniques, avec 51,4 pour cent de oui, mais tranchent en dernier en faveur du projet principal avec 50.17847 pour cent de oui.",
501,40.1,40.1,59.9,"Tschugg BE","Tschugg (BE)","Tschugg BE",,"Non à 59,9 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 50,9 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Tschugg ont refusé les deux projets.",
502,39.7,39.7,60.3,"Vinelz BE","Vinelz (BE)","Vinelz BE","z","Les citoyens de Vinelz disent oui à 67,9 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 60,3 pour cent).",
533,36.8,36.8,63.2,"Bätterkinden BE","Bätterkinden (BE)","Bätterkinden BE",,"Les citoyens de Bätterkinden ne veulent ni uniformisation des règles encadrant le commerce de cigarettes électroniques et cigarettes classique, ni augmentation du nombre de dimanche ouverts pour les magasins. Ils ont refusé le projet principal avec #63,2 pour cent de non et le projet alternatif avec #51,5 pour cent de non",
536,62.8,62.8,37.2,"Diemerswil BE","Diemerswil (BE)","Diemerswil BE",,"Les citoyens de Diemerswil souhaitent unifier les règles encadrant les commerces de cigarettes électroniques et de cigarettes classiques. Ils ont dit oui à 70,2 pour cent de oui à cette proposition. Ils ont été 67.14655 pour cent à préférer ce projet alternatif, au projet principal du Conseil d'Etat qui voulait en plus augmenter à quatre le nombre de dimanche où les magasins peuvent ouvrir sans demander d'autorisation. Le projet principal a obtenu 62,8 pour cent de oui,",
538,98.8,98.8,1.2,"Fraubrunnen BE","Fraubrunnen (BE)","Fraubrunnen BE",,"Les citoyens de Fraubrunnen acceptent avec 98,8 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (61,4 pour cent de non).",
540,30.5,30.5,69.5,"Jegenstorf BE","Jegenstorf (BE)","Jegenstorf BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Jegenstorf. Ils refusent avec 69,5 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (79,2 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
541,45.1,45.1,54.9,"Iffwil BE","Iffwil (BE)","Iffwil BE",,"Les citoyens d'Iffwil acceptent avec 98 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 54,9 pour cent).",
