"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
5171,32.8,32.8,67.2,"Caslano TI","Caslano (TI)","Caslano TI","In Caslano hat das E-ID-Gesetz keine Mehrheit gefunden: 67,2 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Caslano hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Caslano avec 67,2 pour cent de non. Caslano a rejeté la loi, tout comme son canton.","A Caslano i cittadini hanno respinto, con il 67,2 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Caslano ha bocciato la legge, proprio come il suo cantone."
5176,66.2,66.2,33.8,"Comano TI","Comano (TI)","Comano TI","Ja zur elektronischen Identität in Comano. Die Gemeinde hat das E-ID-Gesetz mit 66,2 Prozent der Stimmen angenommen. Comano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les électeurs de Comano valident la loi sur les services d'identification électronique avec 66,2 pour cent de oui. Comano a approuvé la loi, contrairement à son canton.","A Comano i cittadini hanno accolto, con il 66,2 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Comano, al contrario del suo cantone, ha approvato la legge."
5178,63.7,63.7,36.3,"Croglio TI","Croglio (TI)","Croglio TI","Mit 63,7 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Croglio das E-ID-Gesetz angenommen. Croglio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Croglio acceptent la loi sur les services d'identification électronique avec 63,7 pour cent de oui. Croglio a approuvé la loi, contrairement à son canton.","Nel comune di Croglio la legge sull'identificazione elettronica è stata accetata con il 63,7 percento dei voti. Croglio, al contrario del suo cantone, ha approvato la legge."
5180,46.8,46.8,53.2,"Cureglia TI","Cureglia (TI)","Cureglia TI","Nein zur elektronischen Identität: Cureglia hat das E-ID-Gesetz mit 53,2 Prozent Nein-Stimmen verworfen. Cureglia hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Cureglia avec 53,2 pour cent de non. Cureglia a rejeté la loi, tout comme son canton.","Nel comune di Cureglia la legge sull'identificazione elettronica è stata respinta con il 53,2 percento dei voti. Cureglia ha bocciato la legge, proprio come il suo cantone."
5181,40.7,40.7,59.3,"Curio TI","Curio (TI)","Curio TI","Keine Mehrheit für eine elektronische Identität in Curio: Das E-ID-Gesetz ist mit 59,3 Prozent gescheitert. Curio hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","C'est non à 59,3 pour cent à la loi sur les services d'identification électronique à Curio. Curio a rejeté la loi, tout comme son canton.","Da Curio è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 59,3 percento dei voti. Curio ha bocciato la legge, proprio come il suo cantone."
5186,71.1,71.1,28.9,"Grancia TI","Grancia (TI)","Grancia TI","Mit 71,1 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Grancia das E-ID-Gesetz angenommen. Grancia hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Grancia acceptent la loi sur les services d'identification électronique avec 71,1 pour cent de oui. Grancia a approuvé la loi, contrairement à son canton.","Nel comune di Grancia la legge sull'identificazione elettronica è stata accetata con il 71,1 percento dei voti. Grancia, al contrario del suo cantone, ha approvato la legge."
5187,50.3,50.3,49.7,"Gravesano TI","Gravesano (TI)","Gravesano TI","Gravesano ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 7'992 Ja zu 7'911 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 50,3 Prozent. Gravesano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Gravesano avec 50,3 pour cent de oui. Gravesano a approuvé la loi, contrairement à son canton.","Da Gravesano è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 50,3 percento dei voti. Gravesano, al contrario del suo cantone, ha approvato la legge."
5189,79.2,79.2,20.8,"Lamone TI","Lamone (TI)","Lamone TI","Lamone ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 9'543 Ja zu 2'510 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 79,2 Prozent. Lamone hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Lamone avec 79,2 pour cent de oui. Lamone a approuvé la loi, contrairement à son canton.","Da Lamone è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 79,2 percento dei voti. Lamone, al contrario del suo cantone, ha approvato la legge."
5192,50.7,50.7,49.3,"Lugano TI","Lugano (TI)","Lugano TI","50,7 Prozent der Stimmbürgerinnen und Stimmbürger in Lugano haben Ja gesagt zum E-ID-Gesetz. Lugano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","C'est oui à 50,7 pour cent à la loi sur les services d'identification électronique à Lugano. Lugano a approuvé la loi, contrairement à son canton.","Con il 50,7 percento di ""sì"", i cittadini del comune di Lugano hanno accolto la legge sull'identificazione elettronica. Lugano, al contrario del suo cantone, ha approvato la legge."
5193,94.9,94.9,5.1,"Magliaso TI","Magliaso (TI)","Magliaso TI","Magliaso ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 5'329 Ja zu 285 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 94,9 Prozent. Magliaso hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Magliaso avec 94,9 pour cent de oui. Magliaso a approuvé la loi, contrairement à son canton.","Da Magliaso è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 94,9 percento dei voti. Magliaso, al contrario del suo cantone, ha approvato la legge."
5194,63.6,63.6,36.4,"Manno TI","Manno (TI)","Manno TI","63,6 Prozent der Stimmbürgerinnen und Stimmbürger von Manno haben sich für das E-ID-Gesetz ausgesprochen. Manno hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Manno, les habitants disent oui à 63,6 pour cent à la loi sur les services d'identification électronique. Manno a approuvé la loi, contrairement à son canton.","Nel comune di Manno la legge sull'identificazione elettronica è stata approvata con il 63,6 percento dei voti. Manno, al contrario del suo cantone, ha approvato la legge."
5195,62.7,62.7,37.3,"Maroggia TI","Maroggia (TI)","Maroggia TI","Mit 62,7 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Maroggia das E-ID-Gesetz angenommen. Maroggia hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Maroggia acceptent la loi sur les services d'identification électronique avec 62,7 pour cent de oui. Maroggia a approuvé la loi, contrairement à son canton.","Nel comune di Maroggia la legge sull'identificazione elettronica è stata accetata con il 62,7 percento dei voti. Maroggia, al contrario del suo cantone, ha approvato la legge."
5196,87.2,87.2,12.8,"Massagno TI","Massagno (TI)","Massagno TI","Mit 87,2 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Massagno das E-ID-Gesetz angenommen. Massagno hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Massagno acceptent la loi sur les services d'identification électronique avec 87,2 pour cent de oui. Massagno a approuvé la loi, contrairement à son canton.","Nel comune di Massagno la legge sull'identificazione elettronica è stata accetata con il 87,2 percento dei voti. Massagno, al contrario del suo cantone, ha approvato la legge."
5197,66.3,66.3,33.7,"Melano TI","Melano (TI)","Melano TI","Das E-ID-Gesetz ist in Melano mit 66,3 Prozent der Stimmen angenommen worden. Melano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Melano, les habitants sont favorables à la loi sur les services d'identification électronique avec 66,3 pour cent de oui. Melano a approuvé la loi, contrairement à son canton.","I cittadini di Melano si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 66,3 percento dei voti. Melano, al contrario del suo cantone, ha approvato la legge."
5198,39.1,39.1,60.9,"Melide TI","Melide (TI)","Melide TI","In Melide hat das E-ID-Gesetz keine Mehrheit gefunden: 60,9 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Melide hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Melide avec 60,9 pour cent de non. Melide a rejeté la loi, tout comme son canton.","A Melide i cittadini hanno respinto, con il 60,9 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Melide ha bocciato la legge, proprio come il suo cantone."
5199,62.1,62.1,37.9,"Mezzovico-Vira TI","Mezzovico-Vira (TI)","Mezzovico-Vira TI","Das E-ID-Gesetz ist in Mezzovico-Vira mit 62,1 Prozent der Stimmen angenommen worden. Mezzovico-Vira hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Mezzovico-Vira, les habitants sont favorables à la loi sur les services d'identification électronique avec 62,1 pour cent de oui. Mezzovico-Vira a approuvé la loi, contrairement à son canton.","I cittadini di Mezzovico-Vira si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 62,1 percento dei voti. Mezzovico-Vira, al contrario del suo cantone, ha approvato la legge."
5200,45.9,45.9,54.1,"Miglieglia TI","Miglieglia (TI)","Miglieglia TI","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Miglieglia haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Miglieglia hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","A Miglieglia, les habitants disent non à 54,1 pour cent à la loi sur les services d'identification électronique. Miglieglia a rejeté la loi, tout comme son canton.","I cittadini di Miglieglia si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 54,1 percento dei voti. Miglieglia ha bocciato la legge, proprio come il suo cantone."
5202,59.8,59.8,40.2,"Monteggio TI","Monteggio (TI)","Monteggio TI","59,8 Prozent der Stimmbürgerinnen und Stimmbürger von Monteggio haben sich für das E-ID-Gesetz ausgesprochen. Monteggio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Monteggio, les habitants disent oui à 59,8 pour cent à la loi sur les services d'identification électronique. Monteggio a approuvé la loi, contrairement à son canton.","Nel comune di Monteggio la legge sull'identificazione elettronica è stata approvata con il 59,8 percento dei voti. Monteggio, al contrario del suo cantone, ha approvato la legge."
5203,97.5,97.5,2.5,"Morcote TI","Morcote (TI)","Morcote TI","Morcote ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 5'143 Ja zu 131 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 97,5 Prozent. Morcote hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Tessin.","La loi sur les services d'identification électronique passe la rampe à Morcote avec 97,5 pour cent de oui. Le plus fort pourcentage de oui du canton du Tessin a été obtenu à Morcote.","Da Morcote è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 97,5 percento dei voti. La più alta percentuale di ""sì"" nel canton Ticino è stata ottenuta a Morcote."
5205,72.5,72.5,27.5,"Muzzano TI","Muzzano (TI)","Muzzano TI","Muzzano ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 7'161 Ja zu 2'716 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 72,5 Prozent. Muzzano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Muzzano avec 72,5 pour cent de oui. Muzzano a approuvé la loi, contrairement à son canton.","Da Muzzano è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 72,5 percento dei voti. Muzzano, al contrario del suo cantone, ha approvato la legge."
5206,56,56,44,"Neggio TI","Neggio (TI)","Neggio TI","Mit 5'244 Ja zu 4'116 Nein hat sich Neggio für das E-ID-Gesetz ausgesprochen. Das entspricht 56 Prozent.. Neggio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Neggio approuvent la loi sur les services d'identification électronique avec 56 pour cent de oui. Neggio a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Neggio: i cittadini hanno approvato il testo con il 56 percento dei voti. Neggio, al contrario del suo cantone, ha approvato la legge."
5207,39.4,39.4,60.6,"Novaggio TI","Novaggio (TI)","Novaggio TI","In Novaggio hat das E-ID-Gesetz keine Mehrheit gefunden: 60,6 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Novaggio hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Novaggio avec 60,6 pour cent de non. Novaggio a rejeté la loi, tout comme son canton.","A Novaggio i cittadini hanno respinto, con il 60,6 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Novaggio ha bocciato la legge, proprio come il suo cantone."
5208,70.7,70.7,29.3,"Origlio TI","Origlio (TI)","Origlio TI","70,7 Prozent der Stimmbürgerinnen und Stimmbürger von Origlio haben sich für das E-ID-Gesetz ausgesprochen. Origlio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Origlio, les habitants disent oui à 70,7 pour cent à la loi sur les services d'identification électronique. Origlio a approuvé la loi, contrairement à son canton.","Nel comune di Origlio la legge sull'identificazione elettronica è stata approvata con il 70,7 percento dei voti. Origlio, al contrario del suo cantone, ha approvato la legge."
5210,27.1,27.1,72.9,"Paradiso TI","Paradiso (TI)","Paradiso TI","72,9 Prozent der Stimmbürgerinnen und Stimmbürger von Paradiso haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Paradiso hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","A Paradiso, les habitants disent non à 72,9 pour cent à la loi sur les services d'identification électronique. Paradiso a rejeté la loi, tout comme son canton.","I cittadini di Paradiso si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 72,9 percento dei voti. Paradiso ha bocciato la legge, proprio come il suo cantone."
5212,9.6,9.6,90.4,"Ponte Capriasca TI","Ponte Capriasca (TI)","Ponte Capriasca TI","Mit 7'261 Nein zu 771 Ja haben die Stimmbürgerinnen und Stimmbürger von Ponte Capriasca die Änderung das E-ID-Gesetz abgelehnt. Das sind 90,4 Prozent. Ponte Capriasca hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","A Ponte Capriasca, les habitants sont défavorables à la loi sur les services d'identification électronique avec 90,4 pour cent de non. Ponte Capriasca a rejeté la loi, tout comme son canton.","Con il 90,4 percento di ""no"", i cittadini del comune di Ponte Capriasca hanno respinto la legge sull'identificazione elettronica. Ponte Capriasca ha bocciato la legge, proprio come il suo cantone."
5213,20.8,20.8,79.2,"Ponte Tresa TI","Ponte Tresa (TI)","Ponte Tresa TI","Keine Mehrheit für eine elektronische Identität in Ponte Tresa: Das E-ID-Gesetz ist mit 79,2 Prozent gescheitert. Ponte Tresa hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","C'est non à 79,2 pour cent à la loi sur les services d'identification électronique à Ponte Tresa. Ponte Tresa a rejeté la loi, tout comme son canton.","Da Ponte Tresa è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 79,2 percento dei voti. Ponte Tresa ha bocciato la legge, proprio come il suo cantone."
5214,59.7,59.7,40.3,"Porza TI","Porza (TI)","Porza TI","Das E-ID-Gesetz ist in Porza mit 59,7 Prozent der Stimmen angenommen worden. Porza hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Porza, les habitants sont favorables à la loi sur les services d'identification électronique avec 59,7 pour cent de oui. Porza a approuvé la loi, contrairement à son canton.","I cittadini di Porza si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 59,7 percento dei voti. Porza, al contrario del suo cantone, ha approvato la legge."
5216,53.8,53.8,46.2,"Pura TI","Pura (TI)","Pura TI","53,8 Prozent der Stimmbürgerinnen und Stimmbürger in Pura haben Ja gesagt zum E-ID-Gesetz. Pura hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","C'est oui à 53,8 pour cent à la loi sur les services d'identification électronique à Pura. Pura a approuvé la loi, contrairement à son canton.","Con il 53,8 percento di ""sì"", i cittadini del comune di Pura hanno accolto la legge sull'identificazione elettronica. Pura, al contrario del suo cantone, ha approvato la legge."
5219,92.3,92.3,7.7,"Rovio TI","Rovio (TI)","Rovio TI","Das E-ID-Gesetz ist in Rovio mit 92,3 Prozent der Stimmen angenommen worden. Rovio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Rovio, les habitants sont favorables à la loi sur les services d'identification électronique avec 92,3 pour cent de oui. Rovio a approuvé la loi, contrairement à son canton.","I cittadini di Rovio si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 92,3 percento dei voti. Rovio, al contrario del suo cantone, ha approvato la legge."
5221,26.8,26.8,73.2,"Savosa TI","Savosa (TI)","Savosa TI","Savosa ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 73,2 Prozent Nein verworfen. Savosa hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Les habitants de Savosa rejettent la loi sur les services d'identification électronique avec 73,2 pour cent de non. Savosa a rejeté la loi, tout comme son canton.","Nel comune di Savosa la legge sull'identificazione elettronica è stata bocciata con il 73,2 percento dei voti. Savosa ha bocciato la legge, proprio come il suo cantone."
5222,52.5,52.5,47.5,"Sessa TI","Sessa (TI)","Sessa TI","Das E-ID-Gesetz ist in Sessa mit 52,5 Prozent der Stimmen angenommen worden. Sessa hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Sessa, les habitants sont favorables à la loi sur les services d'identification électronique avec 52,5 pour cent de oui. Sessa a approuvé la loi, contrairement à son canton.","I cittadini di Sessa si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 52,5 percento dei voti. Sessa, al contrario del suo cantone, ha approvato la legge."
5225,38.8,38.8,61.2,"Sorengo TI","Sorengo (TI)","Sorengo TI","61,2 der Stimmbürgerinnen und Stimmbürger von Sorengo haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Sorengo hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Les habitants de Sorengo s'opposent à la loi sur les services d'identification électronique avec 61,2 pour cent de non. Sorengo a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Sorengo: i cittadini hanno bocciato il testo con il 61,2 percento dei voti. Sorengo ha bocciato la legge, proprio come il suo cantone."
5226,12.9,12.9,87.1,"Capriasca TI","Capriasca (TI)","Capriasca TI","Mit 7'259 Nein zu 1'076 Ja haben die Stimmbürgerinnen und Stimmbürger von Capriasca die Änderung das E-ID-Gesetz abgelehnt. Das sind 87,1 Prozent. Capriasca hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","A Capriasca, les habitants sont défavorables à la loi sur les services d'identification électronique avec 87,1 pour cent de non. Capriasca a rejeté la loi, tout comme son canton.","Con il 87,1 percento di ""no"", i cittadini del comune di Capriasca hanno respinto la legge sull'identificazione elettronica. Capriasca ha bocciato la legge, proprio come il suo cantone."
5227,28.5,28.5,71.5,"Torricella-Taverne TI","Torricella-Taverne (TI)","Torricella-Taverne TI","71,5 der Stimmbürgerinnen und Stimmbürger von Torricella-Taverne haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Torricella-Taverne hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Les habitants de Torricella-Taverne s'opposent à la loi sur les services d'identification électronique avec 71,5 pour cent de non. Torricella-Taverne a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Torricella-Taverne: i cittadini hanno bocciato il testo con il 71,5 percento dei voti. Torricella-Taverne ha bocciato la legge, proprio come il suo cantone."
5230,75.9,75.9,24.1,"Vernate TI","Vernate (TI)","Vernate TI","Das E-ID-Gesetz ist in Vernate mit 75,9 Prozent der Stimmen angenommen worden. Vernate hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Vernate, les habitants sont favorables à la loi sur les services d'identification électronique avec 75,9 pour cent de oui. Vernate a approuvé la loi, contrairement à son canton.","I cittadini di Vernate si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 75,9 percento dei voti. Vernate, al contrario del suo cantone, ha approvato la legge."
5231,28.6,28.6,71.4,"Vezia TI","Vezia (TI)","Vezia TI","Keine Mehrheit für eine elektronische Identität in Vezia: Das E-ID-Gesetz ist mit 71,4 Prozent gescheitert. Vezia hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","C'est non à 71,4 pour cent à la loi sur les services d'identification électronique à Vezia. Vezia a rejeté la loi, tout comme son canton.","Da Vezia è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 71,4 percento dei voti. Vezia ha bocciato la legge, proprio come il suo cantone."
5233,73.3,73.3,26.7,"Vico Morcote TI","Vico Morcote (TI)","Vico Morcote TI","73,3 Prozent der Stimmbürgerinnen und Stimmbürger in Vico Morcote haben Ja gesagt zum E-ID-Gesetz. Vico Morcote hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","C'est oui à 73,3 pour cent à la loi sur les services d'identification électronique à Vico Morcote. Vico Morcote a approuvé la loi, contrairement à son canton.","Con il 73,3 percento di ""sì"", i cittadini del comune di Vico Morcote hanno accolto la legge sull'identificazione elettronica. Vico Morcote, al contrario del suo cantone, ha approvato la legge."
5236,46,46,54,"Collina d'Oro TI","Collina d'Oro (TI)","Collina d'Oro TI","54 Prozent der Stimmbürgerinnen und Stimmbürger von Collina d'Oro haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Collina d'Oro hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","A Collina d'Oro, les habitants disent non à 54 pour cent à la loi sur les services d'identification électronique. Collina d'Oro a rejeté la loi, tout comme son canton.","I cittadini di Collina d'Oro si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 54 percento dei voti. Collina d'Oro ha bocciato la legge, proprio come il suo cantone."
5237,24,24,76,"Alto Malcantone TI","Alto Malcantone (TI)","Alto Malcantone TI","Mit 6'905 Nein zu 2'177 Ja haben die Stimmbürgerinnen und Stimmbürger von Alto Malcantone die Änderung das E-ID-Gesetz abgelehnt. Das sind 76 Prozent. Alto Malcantone hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","A Alto Malcantone, les habitants sont défavorables à la loi sur les services d'identification électronique avec 76 pour cent de non. Alto Malcantone a rejeté la loi, tout comme son canton.","Con il 76 percento di ""no"", i cittadini del comune di Alto Malcantone hanno respinto la legge sull'identificazione elettronica. Alto Malcantone ha bocciato la legge, proprio come il suo cantone."
5238,57.4,57.4,42.6,"Monteceneri TI","Monteceneri (TI)","Monteceneri TI","57,4 Prozent der Stimmbürgerinnen und Stimmbürger von Monteceneri haben sich für das E-ID-Gesetz ausgesprochen. Monteceneri hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Monteceneri, les habitants disent oui à 57,4 pour cent à la loi sur les services d'identification électronique. Monteceneri a approuvé la loi, contrairement à son canton.","Nel comune di Monteceneri la legge sull'identificazione elettronica è stata approvata con il 57,4 percento dei voti. Monteceneri, al contrario del suo cantone, ha approvato la legge."
5242,68.4,68.4,31.6,"Balerna TI","Balerna (TI)","Balerna TI","68,4 Prozent der Stimmbürgerinnen und Stimmbürger in Balerna haben Ja gesagt zum E-ID-Gesetz. Balerna hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","C'est oui à 68,4 pour cent à la loi sur les services d'identification électronique à Balerna. Balerna a approuvé la loi, contrairement à son canton.","Con il 68,4 percento di ""sì"", i cittadini del comune di Balerna hanno accolto la legge sull'identificazione elettronica. Balerna, al contrario del suo cantone, ha approvato la legge."
5249,66.8,66.8,33.2,"Castel San Pietro TI","Castel San Pietro (TI)","Castel San Pietro TI","Ja zur elektronischen Identität in Castel San Pietro. Die Gemeinde hat das E-ID-Gesetz mit 66,8 Prozent der Stimmen angenommen. Castel San Pietro hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les électeurs de Castel San Pietro valident la loi sur les services d'identification électronique avec 66,8 pour cent de oui. Castel San Pietro a approuvé la loi, contrairement à son canton.","A Castel San Pietro i cittadini hanno accolto, con il 66,8 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Castel San Pietro, al contrario del suo cantone, ha approvato la legge."
5250,58.8,58.8,41.2,"Chiasso TI","Chiasso (TI)","Chiasso TI","Mit 7'924 Ja zu 5'557 Nein hat sich Chiasso für das E-ID-Gesetz ausgesprochen. Das entspricht 58,8 Prozent.. Chiasso hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Chiasso approuvent la loi sur les services d'identification électronique avec 58,8 pour cent de oui. Chiasso a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Chiasso: i cittadini hanno approvato il testo con il 58,8 percento dei voti. Chiasso, al contrario del suo cantone, ha approvato la legge."
5251,63.5,63.5,36.5,"Coldrerio TI","Coldrerio (TI)","Coldrerio TI","63,5 Prozent der Stimmbürgerinnen und Stimmbürger in Coldrerio haben Ja gesagt zum E-ID-Gesetz. Coldrerio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","C'est oui à 63,5 pour cent à la loi sur les services d'identification électronique à Coldrerio. Coldrerio a approuvé la loi, contrairement à son canton.","Con il 63,5 percento di ""sì"", i cittadini del comune di Coldrerio hanno accolto la legge sull'identificazione elettronica. Coldrerio, al contrario del suo cantone, ha approvato la legge."
5254,55.2,55.2,44.8,"Mendrisio TI","Mendrisio (TI)","Mendrisio TI","Mit 5'587 Ja zu 4'542 Nein hat sich Mendrisio für das E-ID-Gesetz ausgesprochen. Das entspricht 55,2 Prozent.. Mendrisio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Mendrisio approuvent la loi sur les services d'identification électronique avec 55,2 pour cent de oui. Mendrisio a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Mendrisio: i cittadini hanno approvato il testo con il 55,2 percento dei voti. Mendrisio, al contrario del suo cantone, ha approvato la legge."
5257,79.2,79.2,20.8,"Morbio Inferiore TI","Morbio Inferiore (TI)","Morbio Inferiore TI","79,2 Prozent der Stimmbürgerinnen und Stimmbürger in Morbio Inferiore haben Ja gesagt zum E-ID-Gesetz. Morbio Inferiore hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","C'est oui à 79,2 pour cent à la loi sur les services d'identification électronique à Morbio Inferiore. Morbio Inferiore a approuvé la loi, contrairement à son canton.","Con il 79,2 percento di ""sì"", i cittadini del comune di Morbio Inferiore hanno accolto la legge sull'identificazione elettronica. Morbio Inferiore, al contrario del suo cantone, ha approvato la legge."
